45807	3	109	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	19	2	0	0	0	0	1	0	3
45807	3	125	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	20	2	0	0	0	0	1	0	3
45808	3	124	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	21	2	0	0	0	0	1	0	3
45809	3	129	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	22	2	0	0	0	0	1	0	3
45809	3	130	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	23	1	0	0	0	0	1	0	3
45810	3	135	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	24	1	0	0	0	0	0	0	3
45810	3	137	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	25	1	0	0	0	0	0	0	3
45811	3	148	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	26	1	0	0	0	0	0	0	3
45811	3	150	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	26	1	0	0	0	0	0	0	3
45812	3	152	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	27	1	0	0	0	0	0	0	3
45813	3	154	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	28	1	0	0	0	0	0	0	3
45813	3	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1	0	0	0	0	0	0	3
45839	3	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45843	3	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45849	3	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45855	3	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45857	3	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45865	3	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45867	3	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45868	3	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45869	3	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45875	3	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45875	3	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45880	3	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45886	3	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45888	3	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45890	3	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45900	3	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45914	3	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	3
45916	3	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45932	3	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45932	3	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45938	3	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45939	3	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45945	3	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45947	3	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45959	3	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45961	3	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45964	3	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45967	3	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	3
45969	3	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	2	3
45979	3	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	2	3
45986	3	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	2	3
45989	3	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	1	0	0	0	0	0	2	4
45990	3	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	1	0	0	0	0	2	4
45991	3	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	1	1	0	0	0	2	4
45992	3	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	1	1	1	0	0	2	4
45996	3	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	2	1	1	0	0	2	4
45997	3	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	2	1	1	0	0	2	4
46000	3	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	2	2	1	0	0	2	4
46007	3	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	2	2	1	0	0	2	4
46014	3	184	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	2	2	1	0	0	2	4
46023	3	176	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	2	2	2	0	0	2	4
46023	3	178	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	2	2	2	0	0	2	4
46025	3	185	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	2	2	2	0	0	2	4
46034	3	191	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	2	2	2	0	0	2	4
